file_name,row_index,col_index,AWS_Value,Manual_Value,Equal,Equal_No_Commas_No_Spaces,Equal_Shifted,Only_Numbers_Equal_Or_Shifted,Any_Equality,Confidence_Value,Lev_Dist,Lev_Sim
cdi_ca_1956_wk_prov_dbs_Part1_tables.csv,20,30,S.A,..,False,False,False,False,False,,2,0.33333333333333337
cdi_ca_1956_wk_prov_dbs_Part1_tables.csv,20,31,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part1_tables.csv,20,32,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part1_tables.csv,20,33,I,-,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part1_tables.csv,20,34,I,-,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part1_tables.csv,20,35,I,-,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part1_tables.csv,22,36,I,23,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part1_tables.csv,23,35,I,-,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part1_tables.csv,24,31,I,-,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,0,28,....,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,0,30,P...,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,0,31,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,2,17,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,3,15,..A,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,3,16,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,3,17,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,3,18,A...,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,3,19,..A,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,3,20,P...,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,4,15,.A,..,False,False,False,False,False,,1,0.5
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,4,16,A.P.,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,4,17,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,5,9,-,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,5,10,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,5,11,A.P.,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,5,18,-,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,5,19,A.P.,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,5,20,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,5,21,A...,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,5,22,.A,..,False,False,False,False,False,,1,0.5
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,5,23,A.O.,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,5,35,li,-,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,5,36,1,6,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,6,6,109,..,False,False,False,False,False,,3,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,6,7,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,6,8,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,6,11,34,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,6,30,-,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,6,31,P...,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,6,32,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,6,36,-,7,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,7,22,1.188,1188,False,False,False,False,False,,1,0.8
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,8,9,-,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,8,10,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,8,11,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,8,22,5,-,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,8,30,-,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,8,31,A.9.,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,8,32,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,8,36,2,9,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,9,27,9.8,..,False,False,False,False,False,,2,0.33333333333333337
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,9,28,A...,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,9,30,A.O.,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,9,31,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,10,36,1,11,False,False,False,False,False,,1,0.5
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,14,10,5(s),5 (5),False,False,False,False,False,,2,0.6
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,14,15,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,14,28,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,18,31,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,18,32,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,18,35,4.,4,False,False,False,False,False,,1,0.5
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,20,15,*.A,..,False,False,False,False,False,,2,0.33333333333333337
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,20,16,A.O.,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,20,17,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,20,30,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,20,31,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,20,32,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,22,36,1,23,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,24,30,I,-,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,24,35,4.,4,False,False,False,False,False,,1,0.5
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,0,30,:.,..,False,False,False,False,False,,1,0.5
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,0,31,:,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,3,15,....,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,3,16,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,3,17,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,3,18,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,4,15,....,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,4,16,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,5,9,-,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,5,10,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,5,11,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,5,18,-,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,5,19,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,5,20,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,5,22,1,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,5,23,9.9,..,False,False,False,False,False,,2,0.33333333333333337
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,5,36,-,6,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,6,7,2,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,6,8,:,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,6,11,100,..,False,False,False,False,False,,3,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,6,15,55,-,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,6,36,1,7,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,8,9,-,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,8,10,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,8,11,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,8,30,1,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,8,31,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,8,32,:.,..,False,False,False,False,False,,1,0.5
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,8,36,-,9,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,9,30,....,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,9,31,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,10,36,-,11,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,11,22,1,-,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,13,9,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,13,10,T.R,..,False,False,False,False,False,,2,0.33333333333333337
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,13,11,A.O.,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,13,15,P...,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,13,16,9.8,..,False,False,False,False,False,,2,0.33333333333333337
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,13,17,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,13,27,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,13,28,....,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,14,12,1,-,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,18,32,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,20,15,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,20,16,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,20,17,A.9.,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,20,30,R.P.,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,20,31,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,20,32,R.P.,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,22,4,11,8,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,22,36,-,23,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,0,30,:,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,0,31,:.,..,False,False,False,False,False,,1,0.5
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,2,15,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,2,16,: .,..,False,False,False,False,False,,2,0.33333333333333337
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,2,17,:.,..,False,False,False,False,False,,1,0.5
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,2,18,:.,..,False,False,False,False,False,,1,0.5
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,2,19,:,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,3,18,:,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,4,15,:.,..,False,False,False,False,False,,1,0.5
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,4,16,:.,..,False,False,False,False,False,,1,0.5
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,4,17,:.,..,False,False,False,False,False,,1,0.5
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,5,11,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,5,18,-,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,5,19,:.,..,False,False,False,False,False,,1,0.5
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,5,20,:.,..,False,False,False,False,False,,1,0.5
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,5,36,-,6,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,6,6,535,..,False,False,False,False,False,,3,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,6,8,2,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,6,11,26,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,6,30,I,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,6,31,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,6,32,....,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,6,36,10,7,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,8,9,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,8,10,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,8,11,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,8,30,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,8,31,....,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,8,32,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,9,5,"2,929",207,False,False,False,False,False,,4,0.19999999999999996
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,9,30,78,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,9,31,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,9,36,263,10,False,False,False,False,False,,3,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,10,36,-,11,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,13,9,....,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,13,10,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,13,11,....,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,13,15,R.P.,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,13,28,*...,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,14,36,79,15,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,19,35,1,-,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,20,15,R.P,..,False,False,False,False,False,,2,0.33333333333333337
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,20,16,...,..,False,False,False,False,False,,1,0.6666666666666667
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,20,17,A.P.,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,20,26,1,-,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,20,31,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,20,32,A.O.,..,False,False,False,False,False,,2,0.5
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,22,25,1,-,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,22,34,1,-,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,22,36,-,23,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,23,18,I,-,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,23,23,I,-,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,23,33,I,-,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,26,34,I,-,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,27,11,1,-,False,False,False,False,False,,1,0.0
cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,27,:,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,30,:.,..,False,False,False,False,False,,1,0.5
cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,31,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,2,15,,..,False,False,False,False,False,,2,0.0
cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,2,16,: .,..,False,False,False,False,False,,2,0.33333333333333337
